Transaction Arrival Rate,Block Size,Orderer,pre_Latency,pre_Throughput
60,485,9,1.314029413,56.9975192
60,490,3,1.3118712,56.9684535
60,490,5,1.282025914,57.15556364
60,490,7,1.317524057,58.64365949
60,490,9,1.313555627,58.50397138
60,495,3,1.29049726,57.08954649
60,495,5,1.315017228,60.41349287
60,495,7,1.31289249,58.82235365
60,495,9,1.311895995,56.88064909
60,500,3,1.282186251,56.97472486
60,500,5,1.319565063,57.05945158
60,500,7,1.311012655,60.19211225
60,500,9,1.317064076,60.27217054
60,505,3,1.288586908,57.06290846
60,505,5,1.320694309,58.87975568
60,505,7,1.317371564,60.40739393
60,505,9,1.317775469,59.59171095
60,510,3,1.286968475,58.91218061
60,510,5,1.312829929,58.66948499
60,510,7,1.255387979,56.89750776
60,510,9,1.261188441,58.08145933
60,515,3,1.318141561,56.98711195
60,515,5,1.312033062,57.1736186
60,515,7,1.285643583,56.63918028
60,515,9,1.285264998,56.61225004
60,520,3,1.312276607,58.59883833
60,520,5,1.312343197,58.7236537
60,520,7,1.289492326,56.69806318
60,520,9,1.316538911,56.5018382
60,525,3,1.31253789,57.5301486
60,525,5,1.284213548,57.01295576
60,525,7,1.31792882,56.88938245
60,525,9,1.316477518,56.73510694
60,530,3,1.31948834,57.08530302
60,530,5,1.284709816,58.65968275
60,530,7,1.312929397,57.07194166
60,530,9,1.317575722,56.73856764
60,535,3,1.311696987,59.68320112
60,535,5,1.316074353,56.94454527
60,535,7,1.320519858,58.75028028
60,535,9,1.290024119,56.865594
60,540,3,1.290653997,56.86746718
60,540,5,1.276631193,57.14571044
60,540,7,1.285064726,58.35125396
60,540,9,1.317904024,60.32374007
60,545,3,1.285278659,57.78806197
60,545,5,1.315649324,59.12639052
60,545,7,1.314267211,56.94943816
60,545,9,1.316929536,58.72051284
60,550,3,1.288923269,57.0910176
60,550,5,1.259350424,58.77636153
60,550,7,1.287483602,58.62529799
60,550,9,1.316400867,60.41942183
60,555,3,1.282929998,57.13671767
60,555,5,1.318427043,57.56839034
60,555,7,1.314545207,58.60431563
60,555,9,1.315707736,57.23635756
60,560,3,1.313290124,56.33062026
60,560,5,1.31384099,55.96434066
60,560,7,1.311188011,57.09139678
60,560,9,1.318769222,57.00947387
60,565,3,1.31059659,57.01903655
60,565,5,1.293363123,58.37878921
60,565,7,1.284951644,56.98797652
60,565,9,1.289788227,56.9800328
60,570,3,1.253500157,58.61857345
60,570,5,1.314987808,57.18192946
60,570,7,1.314644747,56.93705184
60,570,9,1.284778362,56.34113051
60,575,3,1.291180687,57.02372329
60,575,5,1.319749909,56.99427688
60,575,7,1.315510803,57.13364303
60,575,9,1.316379647,58.45653884
60,580,3,1.309480672,57.79491012
60,580,5,1.317587404,57.05072906
60,580,7,1.319144063,58.78405044
60,580,9,1.316558318,60.55631606
60,585,3,1.319985299,58.79958236
60,585,5,1.289981108,58.56133162
60,585,7,1.314979749,60.25291335
60,585,9,1.314330583,57.35529677
60,590,3,1.290638833,59.00284163
60,590,5,1.320438581,59.1151097
60,590,7,1.31474617,55.57845351
60,590,9,1.316990261,57.0508435
60,595,3,1.314997869,58.81480453
60,595,5,1.31870275,58.71537826
60,595,7,1.317163234,56.59026458
60,595,9,1.314856487,58.95968368
60,600,3,1.252204813,60.56690109
60,600,5,1.310354222,60.23399704
60,600,7,1.309299029,60.86165665
60,600,9,1.31514243,59.60810669
60,605,3,1.31023034,57.50610397
60,605,5,1.312406052,58.53427399
60,605,7,1.283610118,60.09641007
60,605,9,1.271761971,58.78718811
60,610,3,1.30480712,60.71498352
60,610,5,1.303992706,60.60899292
60,610,7,1.292000752,56.39992157
60,610,9,1.299641304,60.61498352
60,615,3,1.297872167,58.98135467
60,615,5,1.301376896,58.62724472
60,615,7,1.299804573,58.53536087
60,615,9,1.302827483,60.47797332
60,620,3,1.271152597,58.71162048
60,620,5,1.297386914,57.81989837
60,620,7,1.239514714,64.23955322
60,620,9,1.297190433,60.64814392
60,625,3,1.26782363,58.96964431
60,625,5,1.299291592,58.8836763
60,625,7,1.299613123,58.97169128
60,625,9,1.301713114,58.90602432
60,630,3,1.275371557,58.90159469
60,630,5,1.302838951,58.62061782
60,630,7,1.296785694,60.87922912
60,630,9,1.29621511,62.16279388
60,635,3,1.29961217,58.16569305
60,635,5,1.298688202,58.84826599
60,635,7,1.2979389,60.71260467
60,635,9,1.274552613,58.66014801
60,640,3,1.295956354,58.76355606
60,640,5,1.3070082,59.02523971
60,640,7,1.292696243,58.91014038
60,640,9,1.296815377,58.95777298
60,645,3,1.305691057,59.03592315
60,645,5,1.308153396,60.6971582
60,645,7,1.30184887,60.53535705
60,645,9,1.304987913,63.07171264
60,650,3,1.267644005,58.99203887
60,650,5,1.300006633,58.76731658
60,650,7,1.300698333,61.07986846
60,650,9,1.300289851,60.58706604
60,655,3,1.297446518,58.7578096
60,655,5,1.274038868,59.0657724
60,655,7,1.269515925,62.62945343
60,655,9,1.302103358,58.32265411
60,660,3,1.29863947,59.04777389
60,660,5,1.305395275,59.01649261
60,660,7,1.30084179,59.49922195
60,660,9,1.304962378,60.60183807
60,665,3,1.271377879,58.80921527
60,665,5,1.300694781,59.83960772
60,665,7,1.300567847,58.86804553
60,665,9,1.299841957,59.17245227
60,670,3,1.288625442,59.70520446
60,670,5,1.280577098,59.331902
60,670,7,1.283795677,62.99483917
60,670,9,1.279546224,61.40519989
60,675,3,1.284143262,59.69531982
60,675,5,1.27975512,59.61581085
60,675,7,1.278233152,59.74394653
60,675,9,1.284411316,61.48445404
60,680,3,1.284194188,59.50130203
60,680,5,1.246368008,61.18139312
60,680,7,1.278167062,59.17759597
60,680,9,1.2783989,59.60763824
60,685,3,1.281224995,59.77721145
60,685,5,1.273618036,59.85158966
60,685,7,1.253995829,60.42978637
60,685,9,1.27629581,59.37190292
60,690,3,1.279128509,59.53094909
60,690,5,1.277868824,59.8312146
60,690,7,1.278124027,59.00289886
60,690,9,1.269017272,59.83424347
60,695,3,1.281440978,59.3761174
60,695,5,1.281618743,59.81945617
60,695,7,1.243559652,61.57491424
60,695,9,1.281445747,59.45265701
60,700,3,1.282158451,59.74308899
60,700,5,1.272013884,59.09418914
60,700,7,1.246365504,59.72322815
60,700,9,1.282221918,63.01812103
60,705,3,1.278504806,63.05779998
60,705,5,1.28111742,61.30986908
60,705,7,1.279071145,59.82898986
60,705,9,1.279569988,59.80190475
60,710,3,1.278255038,60.75938079
60,710,5,1.276470499,61.27379577
60,710,7,1.224582629,59.80535934
60,710,9,1.280468779,61.32664459
60,715,3,1.255111509,59.2740567
60,715,5,1.280111747,59.94151733
60,715,7,1.251801448,59.62331512
60,715,9,1.281247716,61.21840942
60,720,3,1.253287964,59.85668075
60,720,5,1.282505279,59.54781616
60,720,7,1.27531157,59.67725952
60,720,9,1.253642326,59.5828572
60,725,3,1.252366357,59.83985412
60,725,5,1.254573493,63.01738708
60,725,7,1.220123487,59.67772415
60,725,9,1.282586985,59.86131256
60,730,3,1.273787122,60.19423645
60,730,5,1.285131889,59.63859069
60,730,7,1.280880695,61.44537933
60,730,9,1.276374607,59.79955719
60,735,3,1.281489234,62.18814819
60,735,5,1.24990912,59.77662933
60,735,7,1.283098989,59.68873108
60,735,9,1.277390676,61.63324401
60,740,3,1.279399209,61.53164032
60,740,5,1.273899203,59.83121002
60,740,7,1.284073787,59.81434753
60,740,9,1.278397613,59.60916565
60,745,3,1.282830577,59.44666259
60,745,5,1.285084634,61.39457367
60,745,7,1.246163373,59.75294464
60,745,9,1.274209504,59.66120422
60,750,3,1.279053693,58.5882865
60,750,5,1.278392463,61.67629766
60,750,7,1.287866836,59.82146673
60,750,9,1.253055053,60.03755255
60,755,3,1.245433622,60.07936087
60,755,5,1.277380924,59.88091879
60,755,7,1.282168727,61.29988928
60,755,9,1.28335424,61.63157721
60,760,3,1.283377414,59.66242819
60,760,5,1.280547862,60.01453161
60,760,7,1.274227362,61.43567724
60,760,9,1.278336864,61.77124701
60,765,3,1.284846645,59.97658072
60,765,5,1.281400638,60.042414
60,765,7,1.277117019,59.92267218
60,765,9,1.279027968,61.52784796
60,770,3,1.281250673,63.25809851
60,770,5,1.250585752,60.11923208
60,770,7,1.276988964,59.90128164
60,770,9,1.248563366,59.58080435
60,775,3,1.253697019,59.80659246
60,775,5,1.271834188,59.64534521
60,775,7,1.277164989,59.844596
60,775,9,1.285539656,59.87835684
60,780,3,1.277874999,59.45952749
60,780,5,1.279563074,61.46789007
60,780,7,1.246874767,59.81695623
60,780,9,1.281444555,59.75494528
60,785,3,1.270883279,59.54144812
60,785,5,1.225910764,59.63863668
60,785,7,1.287840991,61.76196203
60,785,9,1.28559938,59.91590872
60,790,3,1.24972189,62.06093969
60,790,5,1.27497397,58.37214041
60,790,7,1.271783834,59.54124899
60,790,9,1.288131504,61.70242834
60,795,3,1.255176883,59.55021353
60,795,5,1.253208642,59.70733252
60,795,7,1.251325588,61.70102148
60,795,9,1.280160384,59.58100805
60,800,3,1.280477767,60.05995398
60,800,5,1.279782801,59.07462835
60,800,7,1.254588847,59.95363684
60,800,9,1.278341871,59.78945379
65,10,3,1.286029389,59.57432175
65,10,5,1.282936909,59.3293602
65,10,7,1.290922978,59.41273956
65,10,9,1.283051684,59.24906159
65,15,3,1.28736625,60.70691376
65,15,5,1.257860878,59.65758515
65,15,7,1.285598805,59.26328888
65,15,9,1.283412149,59.5707695
65,20,3,1.28276396,59.22566757
65,20,5,1.286942866,63.0344307
65,20,7,1.283347728,59.48747635
65,20,9,1.284326294,61.07983627
65,25,3,1.291253665,57.91700669
65,25,5,1.262002065,59.49185105
65,25,7,1.292660143,59.40836792
65,25,9,1.28975189,59.60455551
65,30,3,1.288493922,61.1241951
65,30,5,1.286350706,59.77069702
65,30,7,1.288916924,65.84829636
65,30,9,1.288653567,58.97026138
65,35,3,1.28381603,61.04011154
65,35,5,1.256297138,61.21223526
65,35,7,1.224015262,60.74862442
65,35,9,1.286317303,59.76889115
65,40,3,1.286732009,60.83806839
65,40,5,1.280875113,60.51985398
65,40,7,1.282901576,59.4300148
65,40,9,1.257867863,61.04937821
65,45,3,1.253266242,61.16512222
65,45,5,1.286266091,59.54535141
65,45,7,1.287075641,59.54246216
65,45,9,1.260306027,59.36730347
65,50,3,1.259628537,60.97877884
65,50,5,1.286883261,59.25256958
65,50,7,1.291585209,59.47995453
65,50,9,1.287957337,61.06511307
65,55,3,1.283118465,59.73233566
65,55,5,1.285786583,59.27126084
65,55,7,1.282463148,62.78408432
65,55,9,1.28354521,62.81220169
65,60,3,1.290192702,59.49075089
65,60,5,1.259105876,61.05616532
65,60,7,1.286101391,59.30332642
65,60,9,1.287216952,59.56083527
65,65,3,1.286439755,59.5458458
65,65,5,1.287125423,59.91530533
65,65,7,1.260205414,59.35078964
65,65,9,1.285062316,60.90784073
65,70,3,1.282639864,60.17211075
65,70,5,1.288165596,59.42760086
65,70,7,1.286552193,59.28949967
65,70,9,1.287689641,59.49176407
65,75,3,1.289110377,58.71776123
65,75,5,1.283518341,59.61644974
65,75,7,1.291095641,61.08725968
65,75,9,1.286757352,62.79810562
65,80,3,1.286825707,60.74262619
65,80,5,1.290328362,57.96955948
65,80,7,1.28363693,61.22708664
65,80,9,1.286150005,59.52664566
65,85,3,1.261273434,60.95439987
65,85,5,1.228265002,59.82439652
65,85,7,1.255105283,59.43609619
65,85,9,1.290006425,62.7097786
65,90,3,1.282298758,59.83353629
65,90,5,1.282899001,61.60735221
65,90,7,1.28812125,61.74279227
65,90,9,1.287813094,63.14698844
65,95,3,1.287537029,60.8246839
65,95,5,1.28407903,59.76806464
65,95,7,1.255032113,61.46922202
65,95,9,1.291984513,59.92882742
65,100,3,1.28477402,60.28128256
65,100,5,1.261155465,61.68376212
65,100,7,1.288927629,58.97703604
65,100,9,1.285544231,59.54604697
65,105,3,1.254832914,61.24365286
65,105,5,1.290435364,61.48446402
65,105,7,1.287710145,61.22373709
65,105,9,1.287638142,59.528095
65,110,3,1.288248994,61.55029654
65,110,5,1.2881341,59.54092764
65,110,7,1.258043578,61.65179801
65,110,9,1.287405565,59.7696218
65,115,3,1.288138154,59.64159674
65,115,5,1.28741751,59.94209342
65,115,7,1.259531167,60.012219
65,115,9,1.228138115,61.16806082
65,120,3,1.26023617,59.78889365
65,120,5,1.25510731,59.86423926
65,120,7,1.288776949,59.60893378
65,120,9,1.279854229,59.6479711
65,125,3,1.285246828,59.68787894
65,125,5,1.286710408,59.90882468
65,125,7,1.28895426,63.13436179
65,125,9,1.286820915,59.55593695
65,130,3,1.258001902,61.34198355
65,130,5,1.251036313,59.72630591
65,130,7,1.282353118,62.25542655
65,130,9,1.290830162,59.69784445
65,135,3,1.255525425,61.76808219
65,135,5,1.259067919,61.65219473
65,135,7,1.285811832,59.8491796
65,135,9,1.29624634,61.45087637
65,140,3,1.286693194,61.56310813
65,140,5,1.25875304,59.71556174
65,140,7,1.256732085,59.73437583
65,140,9,1.283549502,61.3164849
65,145,3,1.256653231,59.75063828
65,145,5,1.289950961,59.8818158
65,145,7,1.266619009,59.84095429
65,145,9,1.285425323,61.55004776
65,150,3,1.264862054,64.58391617
65,150,5,1.254747099,59.83924072
65,150,7,1.281797212,61.48503006
65,150,9,1.261952442,59.68074768
65,155,3,1.265767258,61.31194962
65,155,5,1.289398283,59.51011398
65,155,7,1.290581506,59.69208115
65,155,9,1.290298575,59.85606583
65,160,3,1.291017431,59.00230759
65,160,5,1.293495816,61.27750443
65,160,7,1.293531889,59.67771042
65,160,9,1.288854545,59.64308747
65,165,3,1.293795627,59.62192505
65,165,5,1.290869516,61.41525162
65,165,7,1.290755004,59.74924057
65,165,9,1.292716735,58.84383362
65,170,3,1.257804149,60.46676224
65,170,5,1.262459224,61.50675858
65,170,7,1.287875312,59.45291184
65,170,9,1.295850795,59.86437271
65,175,3,1.28979463,59.98812454
65,175,5,1.26734752,61.40738877
65,175,7,1.297535652,59.90932739
65,175,9,1.288712567,61.39806412
65,180,3,1.266598767,61.36046646
65,180,5,1.286043805,60.3822728
65,180,7,1.263731998,61.52260941
65,180,9,1.265256542,60.14899109
65,185,3,1.259271473,61.06091812
65,185,5,1.289486712,60.31534317
65,185,7,1.263722604,60.77919434
65,185,9,1.262449831,59.62967575
65,190,3,1.265731948,59.68379334
65,190,5,1.282919043,62.29375656
65,190,7,1.29070124,59.88126419
65,190,9,1.29566893,59.8833844
65,195,3,1.263782734,61.23095139
65,195,5,1.292812818,59.81875504
65,195,7,1.286817282,59.8799939
65,195,9,1.294174927,59.94058731
65,200,3,1.235705322,59.58841141
65,200,5,1.257902521,62.81957291
65,200,7,1.231799382,59.55742615
65,200,9,1.294367307,61.52606705
65,205,3,1.265253275,59.72351807
65,205,5,1.295645994,59.57527435
65,205,7,1.284309119,59.58118866
65,205,9,1.263755435,59.92037094
65,210,3,1.29561767,59.61914719
65,210,5,1.259226547,61.64308514
65,210,7,1.292189393,60.81458935
65,210,9,1.28610147,63.01329693
65,215,3,1.254213582,60.0227673
65,215,5,1.29305235,59.68617596
65,215,7,1.292000256,59.87857632
65,215,9,1.289406286,60.15868191
65,220,3,1.257609783,61.58751263
65,220,5,1.292274104,61.58317608
65,220,7,1.283157263,61.19910626
65,220,9,1.260281382,59.7438496
65,225,3,1.287307463,62.89084973
65,225,5,1.29353653,61.99269451
65,225,7,1.28521379,58.82670864
65,225,9,1.275796495,59.87058758
65,230,3,1.292697869,61.60297131
65,230,5,1.288223134,59.10341076
65,230,7,1.289035235,59.90869641
65,230,9,1.288653956,59.95835003
65,235,3,1.283575235,61.73055004
65,235,5,1.291365538,61.45536541
65,235,7,1.292904459,61.42239422
65,235,9,1.292099438,63.16026043
65,240,3,1.26593412,59.44655651
65,240,5,1.291252242,59.8290852
65,240,7,1.294813452,59.86768841
65,240,9,1.284215794,59.37295422
65,245,3,1.284271059,60.01495251
65,245,5,1.293920432,59.84214825
65,245,7,1.293050204,59.75503964
65,245,9,1.283509694,59.90015225
65,250,3,1.293263588,59.57815899
65,250,5,1.28634902,60.6136105
65,250,7,1.281974326,63.61623577
65,250,9,1.29047328,59.82382702
65,255,3,1.296991764,60.0891972
65,255,5,1.293965064,59.67545056
65,255,7,1.285936389,59.97623638
65,255,9,1.289547549,59.94963192
65,260,3,1.294283686,61.37888836
65,260,5,1.296096049,59.95542492
65,260,7,1.229860793,61.17699627
65,260,9,1.261261521,59.73931774
65,265,3,1.296172486,59.68471112
65,265,5,1.25843607,59.7874165
65,265,7,1.294731245,59.75051083
65,265,9,1.288818131,60.16501336
65,270,3,1.295930515,61.77083764
65,270,5,1.293840371,62.07712274
65,270,7,1.230113993,61.89020715
65,270,9,1.273993097,60.3087832
65,275,3,1.233786089,60.1697074
65,275,5,1.295200188,60.1319335
65,275,7,1.263920409,61.88489676
65,275,9,1.261674959,60.29451972
65,280,3,1.284838969,60.17209006
65,280,5,1.292730314,59.47155066
65,280,7,1.289448864,63.5519866
65,280,9,1.269457657,61.62926627
65,285,3,1.257695896,60.73217154
65,285,5,1.292697651,61.87856894
65,285,7,1.263268835,60.29231253
65,285,9,1.287052114,61.53520804
65,290,3,1.290599019,60.25179663
65,290,5,1.291329128,63.19143668
65,290,7,1.257585341,62.09055472
65,290,9,1.290661866,60.32263403
65,295,3,1.29466849,62.14995566
65,295,5,1.285056192,61.57712393
65,295,7,1.292292554,60.3659278
65,295,9,1.292050869,61.96567679
65,300,3,1.264078242,59.36290656
65,300,5,1.292251665,59.96662741
65,300,7,1.294647295,60.33098288
65,300,9,1.290941984,60.39785605
65,305,3,1.294845922,60.45939627
65,305,5,1.29241584,60.25707465
65,305,7,1.289173324,60.39610129
65,305,9,1.292783339,63.91042166
65,310,3,1.291949827,60.20040961
65,310,5,1.28643244,61.63865958
65,310,7,1.264022738,60.52995596
65,310,9,1.254389483,60.49823905
65,315,3,1.290550119,61.88628989
65,315,5,1.26531337,60.02127753
65,315,7,1.286922509,59.76113577
65,315,9,1.294364936,60.50772162
65,320,3,1.291391403,60.10522376
65,320,5,1.287500555,60.22475424
65,320,7,1.28546117,60.38938742
65,320,9,1.293145425,60.26601401
65,325,3,1.291213066,60.47358008
65,325,5,1.292626721,61.57418204
65,325,7,1.288220722,58.31828223
65,325,9,1.287835176,60.02416754
65,330,3,1.288227589,61.01668845
65,330,5,1.292989475,61.94937735
65,330,7,1.258366901,60.34900809
65,330,9,1.291312749,60.26568442
65,335,3,1.294592673,62.01975241
65,335,5,1.292649943,61.88729086
65,335,7,1.285782582,61.67460623
65,335,9,1.295218856,60.01973868
65,340,3,1.29299534,61.97821494
65,340,5,1.293272764,63.72926322
65,340,7,1.290503103,60.04575415
65,340,9,1.293524296,60.67290335
65,345,3,1.290099461,60.02551032
65,345,5,1.291528923,61.7557189
65,345,7,1.261076362,60.36236106
65,345,9,1.29098118,59.77183981
65,350,3,1.294779379,60.16960669
65,350,5,1.237048847,59.98497229
65,350,7,1.293822057,60.80453482
65,350,9,1.292694695,60.35110617
65,355,3,1.293365628,61.96771842
65,355,5,1.291821129,63.07621146
65,355,7,1.26363743,61.80442191
65,355,9,1.289986474,60.32762442
65,360,3,1.280552418,60.87040854
65,360,5,1.263963158,59.52157736
65,360,7,1.264721591,60.2227233
65,360,9,1.294279248,60.23430472
65,365,3,1.261435301,60.50959616
65,365,5,1.291627962,60.64611731
65,365,7,1.230427844,59.96511984
65,365,9,1.268862063,60.31783209
65,370,3,1.263761265,61.7655654
65,370,5,1.288738806,62.01971121
65,370,7,1.287889583,60.45653143
65,370,9,1.296872646,60.24763632
65,375,3,1.293141014,60.20681143
65,375,5,1.289223964,60.44496222
65,375,7,1.261608321,60.11921607
65,375,9,1.291279227,61.63330679
65,380,3,1.29016009,61.10133963
65,380,5,1.292941219,61.65764914
65,380,7,1.259969456,61.98517142
65,380,9,1.229945762,60.43736868
65,385,3,1.264362771,60.05661383
65,385,5,1.260981471,60.32727957
65,385,7,1.290093357,60.43378745
65,385,9,1.290814168,62.06104117
65,390,3,1.291626269,61.98416739
65,390,5,1.288728745,62.41455679
65,390,7,1.292249424,60.98328696
65,390,9,1.291615135,60.40766211
